30.7;21.0;14.5;52
30.7;21.0;14.5;52
30.7;21.0;14.5;52
30.6;21.0;14.5;52
30.5;21.0;14.5;52
30.6;21.0;14.5;52
30.4;21.0;14.5;52
30.4;21.0;14.4;52
30.4;21.0;14.4;52
30.4;21.0;14.4;53
30.3;21.0;14.4;53
30.4;21.0;14.3;53
30.3;21.0;14.3;53
30.3;21.0;14.3;53
30.3;21.0;14.4;52
30.4;21.0;14.3;52
30.4;21.0;14.3;53
30.2;21.0;14.3;53
30.3;21.0;14.3;53
30.4;21.0;14.3;53
30.2;21.0;14.3;52
30.2;21.0;14.2;53
30.4;21.0;14.3;53
30.2;21.0;14.2;53
30.3;21.0;14.2;53
30.2;21.0;14.2;53
30.3;21.0;14.2;53
30.2;21.0;14.2;53
30.2;21.0;14.2;53
30.1;21.0;14.2;53
29.9;22.0;14.2;53
29.9;22.0;14.2;53
30.2;22.0;14.3;53
30.1;22.0;14.3;53
30.2;22.0;14.2;53
30.2;22.0;14.2;53
30.2;22.0;14.2;53
30.0;22.0;14.2;53
30.2;22.0;14.2;53
30.2;22.0;14.2;53
30.1;22.0;14.1;53
30.1;22.0;14.1;53
30.0;21.0;14.1;53
30.1;21.0;14.1;53
30.1;21.0;14.1;53
30.1;21.0;14;53
30.1;21.0;14;53
30.1;22.0;14;53
30.0;22.0;14;53
30.0;21.0;14;53
29.9;21.0;14;53
29.9;21.0;13.9;53
29.8;21.0;13.9;53
30.0;21.0;13.9;53
29.9;21.0;13.9;53
29.9;21.0;13.9;53
29.8;21.0;13.9;53
29.9;21.0;13.9;53
29.8;21.0;13.9;53
29.9;21.0;13.8;53
29.9;21.0;13.8;53
29.9;21.0;13.8;53
29.7;21.0;13.8;53
30.0;21.0;13.8;53
29.8;21.0;13.8;53
29.9;21.0;13.8;53
29.9;21.0;13.8;53
29.8;21.0;13.7;53
29.8;21.0;13.8;53
29.8;21.0;13.7;53
29.9;21.0;13.7;53
29.8;21.0;13.7;53
29.9;21.0;13.7;53
29.7;21.0;13.7;53
29.7;21.0;13.7;53
29.7;21.0;13.6;53
29.8;21.0;13.6;53
29.7;21.0;13.6;53
29.7;21.0;13.5;53
29.6;21.0;13.5;53
29.6;21.0;13.5;53
29.6;21.0;13.5;53
29.6;21.0;13.5;53
29.6;21.0;13.5;53
29.6;21.0;13.5;53
29.8;21.0;13.5;53
29.4;21.0;13.4;53
29.6;21.0;13.4;53
29.6;21.0;13.4;53
29.4;21.0;13.4;53
29.5;21.0;13.4;53
29.5;21.0;13.4;53
29.5;21.0;13.4;53
29.6;21.0;13.4;53
29.5;21.0;13.3;53
29.4;21.0;13.3;53
29.5;21.0;13.3;53
29.4;21.0;13.3;53
29.5;21.0;13.3;53
29.4;21.0;13.3;53
29.4;21.0;13.3;53
29.4;21.0;13.3;53
29.3;21.0;13.2;53
29.3;21.0;13.2;53
29.4;21.0;13.2;53
29.4;21.0;13.2;53
29.3;21.0;13.2;53
29.3;21.0;13.2;53
29.3;21.0;13.1;53
29.4;21.0;13.1;53
29.2;21.0;13.1;53
29.3;21.0;13.1;53
29.4;21.0;13.1;53
29.4;21.0;13.1;53
29.3;21.0;13.1;53
29.2;21.0;13.1;53
29.4;21.0;13.1;53
29.3;21.0;13.1;53
29.3;21.0;13.1;53
29.4;21.0;13.1;53
29.2;21.0;13.1;53
29.2;21.0;13.1;53
29.3;21.0;13.1;53
29.3;21.0;13;53
29.1;21.0;13.1;53
29.2;21.0;13;53
29.2;21.0;13;53
29.2;21.0;13;53
29.2;21.0;13;53
29.1;21.0;13;53
29.1;21.0;13;53
29.2;21.0;12.9;53
29.1;21.0;12.9;53
29.1;21.0;12.9;53
29.1;21.0;12.9;53
29.1;21.0;12.9;53
29.1;21.0;12.9;53
29.0;21.0;12.9;53
29.1;21.0;12.9;53
29.0;21.0;12.9;53
29.1;21.0;12.9;53
29.0;21.0;12.8;53
28.9;21.0;12.8;53
28.9;21.0;12.8;53
29.0;21.0;12.8;53
28.8;21.0;12.8;53
28.7;21.0;12.7;53
28.9;21.0;12.7;53
28.8;21.0;12.7;53
28.8;21.0;12.7;53
28.9;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.7;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.8;21.0;12.6;53
28.7;21.0;12.6;53
28.9;21.0;12.6;53
28.9;21.0;12.6;53
28.7;21.0;12.6;52
28.8;21.0;12.6;52
28.8;21.0;12.5;52
28.8;21.0;12.5;52
28.8;21.0;12.5;52
28.8;21.0;12.6;52
28.7;21.0;12.5;52
28.8;21.0;12.5;52
28.8;21.0;12.5;52
28.8;21.0;12.5;52
28.8;21.0;12.5;52
28.8;21.0;12.4;52
28.7;21.0;12.4;52
28.7;21.0;12.4;52
28.7;21.0;12.4;52
28.8;21.0;12.4;52
30.0;18.0;12.2;52
29.6;18.0;12.2;52
29.1;19.0;12.2;52
28.8;19.0;12.1;52
28.6;19.0;12.1;52
28.6;20.0;12.3;52
28.5;20.0;12.1;52
28.4;20.0;12.1;52
28.3;20.0;12.1;52
28.4;20.0;12.1;52
28.4;20.0;12.1;52
28.3;20.0;12.1;52
28.4;20.0;12;52
28.3;20.0;12;52
28.4;20.0;12;52
28.3;20.0;12;52
28.3;20.0;12;52
28.3;20.0;12;52
28.4;20.0;12;52
28.3;20.0;12;52
28.3;20.0;12;52
28.3;20.0;12;52
28.2;20.0;12;52
28.2;20.0;12;52
28.2;20.0;11.9;52
28.2;20.0;11.9;52
28.2;20.0;11.9;52
28.2;20.0;11.9;52
28.1;20.0;11.9;52
28.1;20.0;11.9;52
28.1;20.0;11.9;52
28.0;20.0;11.9;52
28.0;20.0;11.8;52
27.9;20.0;11.8;52
28.0;20.0;11.8;52
28.0;21.0;11.9;52
28.0;21.0;11.8;52
27.9;21.0;11.8;52
27.9;21.0;11.8;52
28.1;21.0;11.8;52
28.0;21.0;11.7;52
27.9;21.0;11.8;52
27.9;21.0;11.7;52
27.9;21.0;11.7;52
27.9;21.0;11.7;52
27.8;21.0;11.7;52
27.9;21.0;11.7;52
27.9;21.0;11.7;52
27.9;21.0;11.7;52
27.7;21.0;11.7;52
27.9;21.0;11.7;52
27.7;21.0;11.7;52
27.8;21.0;11.6;52
27.8;21.0;11.7;52
27.8;21.0;11.6;52
27.7;21.0;11.6;52
27.8;21.0;11.6;52
27.7;21.0;11.6;52
27.5;21.0;11.7;53
27.3;21.0;11.8;53
27.2;21.0;11.7;53
27.5;21.0;11.8;53
27.7;21.0;12;52
27.7;21.0;12.3;52
27.8;21.0;12.6;52
28.0;21.0;12.8;52
28.1;21.0;13;52
28.3;21.0;13.2;52
28.4;21.0;13.3;51
28.6;21.0;13.5;51
29.2;21.0;14.1;50
29.6;21.0;14.6;50
30.1;21.0;14.9;50
30.2;21.0;15.1;50
30.2;21.0;15.1;49
30.3;21.0;15.2;49
30.4;21.0;15.3;49
30.5;21.0;15.3;49
30.4;21.0;15.3;49
30.5;21.0;15.4;49
30.6;21.0;15.4;49
30.6;21.0;15.4;49
30.6;21.0;15.5;49
30.7;21.0;15.5;49
30.7;21.0;15.6;49
30.8;21.0;15.6;49
30.8;21.0;15.6;49
30.8;21.0;15.6;49
31.0;21.0;15.7;49
30.8;21.0;15.7;49
30.9;21.0;15.7;49
30.8;21.0;15.7;49
31.0;21.0;15.8;49
31.0;22.0;15.9;50
31.2;22.0;15.9;50
31.1;22.0;15.9;50
31.1;22.0;16;50
31.1;22.0;16;50
31.2;22.0;16;51
31.3;22.0;16.1;51
31.3;22.0;16.1;51
31.4;22.0;16.1;51
31.4;22.0;16.1;51
31.4;22.0;16.1;51
31.4;22.0;16.2;51
31.3;22.0;16.2;51
31.4;23.0;16.2;51
31.4;23.0;16.2;51
31.6;23.0;16.2;52
31.5;23.0;16.2;52
31.6;23.0;16.3;52
31.7;23.0;16.3;52
31.6;23.0;16.3;52
31.7;23.0;16.4;52
31.8;23.0;16.4;53
31.7;23.0;16.4;53
31.7;23.0;16.4;53
31.8;23.0;16.5;53
31.8;23.0;16.4;53
31.9;24.0;16.5;53
31.8;24.0;16.5;53
31.7;24.0;16.5;53
31.7;24.0;16.5;54
32.0;24.0;16.5;54
31.9;24.0;16.5;54
31.8;24.0;16.5;54
31.9;24.0;16.5;54
31.9;24.0;16.5;54
31.9;24.0;16.5;54
31.9;24.0;16.5;54
31.9;24.0;16.5;54
32.0;24.0;16.5;54
32.1;24.0;16.5;54
31.9;24.0;16.5;54
32.0;24.0;16.5;54
32.0;24.0;16.5;54
32.0;24.0;16.5;54
31.9;24.0;16.5;54
32.0;24.0;16.5;54
31.9;24.0;16.6;54
32.0;24.0;16.6;54
32.0;24.0;16.6;54
31.9;24.0;16.6;54
31.9;24.0;16.6;54
31.9;24.0;16.6;54
32.1;24.0;16.6;54
32.0;24.0;16.6;54
32.1;24.0;16.6;54
32.0;24.0;16.6;55
31.9;24.0;16.6;55
31.9;24.0;16.6;55
32.0;24.0;16.6;55
32.0;24.0;16.6;55
32.0;24.0;16.6;55
31.8;24.0;16.6;55
31.8;24.0;16.5;55
31.9;24.0;16.4;55
31.7;24.0;16.4;55
31.7;24.0;16.3;55
31.7;24.0;16.3;55
31.8;24.0;16.2;55
31.7;24.0;16.3;55
31.8;24.0;16.3;55
31.7;24.0;16.3;55
31.8;24.0;16.3;55
31.8;24.0;16.4;55
31.7;24.0;16.4;55
31.8;24.0;16.5;55
31.7;24.0;16.4;55
31.8;24.0;16.5;55
31.8;24.0;16.5;55
31.9;24.0;16.5;55
31.8;24.0;16.5;55
31.9;24.0;16.5;55
31.9;24.0;16.5;55
31.9;24.0;16.6;55
31.8;24.0;16.6;55
31.9;24.0;16.6;55
31.9;24.0;16.6;55
31.9;24.0;16.6;55
31.9;24.0;16.6;55
32.0;24.0;16.6;55
31.8;24.0;16.6;56
31.9;24.0;16.6;56
31.9;24.0;16.6;56
32.0;24.0;16.6;56
31.9;25.0;16.6;56
31.9;25.0;16.6;56
31.8;25.0;16.6;57
31.9;25.0;16.6;57
31.9;25.0;16.5;57
32.0;25.0;16.5;57
31.7;25.0;16.5;57
31.8;25.0;16.4;57
31.4;24.0;16.1;56
31.4;24.0;16;56
31.3;24.0;16;55
31.3;24.0;15.9;55
31.3;24.0;15.9;55
31.3;24.0;15.8;55
31.0;24.0;15.7;55
31.0;24.0;15.6;55
31.0;24.0;15.6;55
31.0;24.0;15.5;55
30.9;24.0;15.5;55
30.8;24.0;15.4;55
30.7;23.0;15.4;55
30.7;23.0;15.3;55
30.8;23.0;15.3;55
30.7;23.0;15.2;55
30.7;23.0;15.2;55
30.7;23.0;15.2;55
30.6;23.0;15.2;55
30.6;23.0;15.1;55
30.5;23.0;15;55
30.5;23.0;14.9;55
30.5;23.0;14.9;54
30.6;23.0;14.8;54
30.4;23.0;14.8;54
30.4;23.0;14.7;54
30.5;23.0;14.7;54
30.5;23.0;14.6;54
30.4;23.0;14.6;54
30.4;23.0;14.6;54
30.4;23.0;14.6;54
30.4;23.0;14.5;54
30.2;23.0;14.5;54
30.2;23.0;14.4;54
30.2;23.0;14.4;54
30.2;23.0;14.4;54
30.1;23.0;14.4;54
30.1;23.0;14.3;54
30.2;23.0;14.3;54
30.1;23.0;14.2;54
30.0;23.0;14.2;54
30.0;22.0;14.2;54
30.1;22.0;14.1;54
30.0;22.0;14.1;54
29.8;22.0;14.1;54
29.8;22.0;14;54
29.8;22.0;14;54
29.9;22.0;14;54
29.7;22.0;13.9;54
29.8;22.0;13.9;54
29.7;22.0;13.9;54
29.8;22.0;13.9;53
29.6;22.0;13.8;54
29.7;22.0;13.8;53
29.7;22.0;13.8;53
29.6;22.0;13.8;53
29.6;22.0;13.7;53
29.5;22.0;13.7;53
29.6;22.0;13.7;53
29.5;22.0;13.7;53
29.5;22.0;13.6;53
29.4;22.0;13.6;53
29.4;22.0;13.6;53
29.4;22.0;13.6;53
29.2;22.0;13.5;53
29.3;22.0;13.5;53
29.2;22.0;13.5;53
29.3;22.0;13.4;53
29.1;22.0;13.3;53
29.0;22.0;13.3;53
28.9;22.0;13.2;53
29.0;22.0;13.2;53
28.9;22.0;13.1;53
28.9;22.0;13.1;53
28.8;22.0;13.1;53
28.8;22.0;13.1;53
28.7;22.0;13;53
28.8;22.0;13;53
28.5;22.0;13;53
28.7;22.0;13;53
28.8;22.0;13.3;53
28.7;22.0;13;53
28.5;22.0;12.8;53
28.7;22.0;12.7;53
28.4;22.0;12.6;53
28.5;22.0;12.6;53
28.4;22.0;12.6;53
28.5;22.0;12.5;53
28.4;22.0;12.5;53
28.4;22.0;12.5;53
28.3;22.0;12.4;53
28.2;22.0;12.4;53
28.2;22.0;12.3;53
28.3;22.0;12.3;53
28.1;22.0;12.3;53
28.2;22.0;12.3;53
28.2;22.0;12.2;53
28.2;22.0;12.2;53
28.1;22.0;12.2;53
28.2;22.0;12.1;53
28.1;22.0;12.1;53
28.0;22.0;12.1;54
28.0;22.0;12.1;53
27.8;22.0;12;53
28.0;22.0;12;53
27.8;22.0;12;53
27.8;22.0;12;53
27.8;22.0;11.9;53
27.7;22.0;11.9;53
27.8;22.0;11.9;53
27.7;22.0;11.9;53
27.7;22.0;11.8;53
27.7;22.0;11.8;53
27.7;22.0;11.7;53
27.5;22.0;11.6;53
27.4;22.0;11.6;53
27.4;22.0;11.6;53
27.6;22.0;11.6;53
27.5;22.0;11.5;53
27.6;22.0;11.6;53
27.6;22.0;11.5;53
27.4;22.0;11.6;53
27.4;22.0;11.5;53
27.5;22.0;11.5;53
27.3;22.0;11.4;53
27.3;21.0;11.4;53
27.2;22.0;11.4;53
27.4;21.0;11.3;53
27.3;21.0;11.3;53
27.3;22.0;11.3;53
27.1;22.0;11.4;53
27.2;22.0;11.3;53
27.2;22.0;11.3;53
27.1;22.0;11.3;53
27.1;22.0;11.3;53
27.2;22.0;11.2;53
27.1;22.0;11.2;53
27.2;22.0;11.2;53
26.9;22.0;11.1;53
27.1;22.0;11.1;53
26.9;22.0;11.1;53
27.1;22.0;11.1;53
27.0;22.0;11.1;53
27.0;22.0;11;53
27.0;22.0;11;53
26.9;22.0;11;53
27.0;22.0;11;53
27.0;21.0;11;53
27.0;22.0;11;53
27.1;21.0;11;53
26.8;22.0;11;53
26.8;22.0;10.9;53
26.9;21.0;10.9;53
26.9;21.0;10.9;53
26.9;22.0;10.9;53
26.7;22.0;10.9;53
27.0;21.0;10.8;53
26.8;22.0;10.8;53
26.9;21.0;10.8;53
26.6;22.0;10.8;53
26.7;22.0;10.8;53
26.7;22.0;10.8;53
26.6;22.0;10.8;53
26.6;22.0;10.8;53
26.7;22.0;10.7;53
26.7;22.0;10.7;53
26.8;22.0;10.7;53
26.8;22.0;10.7;53
26.8;22.0;10.7;53
26.6;22.0;10.7;53
26.7;22.0;10.7;53
26.7;22.0;10.6;53
26.7;22.0;10.6;53
26.7;22.0;10.6;53
26.7;22.0;10.6;53
26.8;22.0;10.6;54
26.6;22.0;10.6;54
26.6;22.0;10.6;54
26.6;22.0;10.6;54
26.5;22.0;10.5;54
26.7;22.0;10.5;54
26.6;22.0;10.5;54
26.7;22.0;10.5;54
26.6;22.0;10.5;54
26.6;22.0;10.5;54
26.7;21.0;10.5;54
26.5;22.0;10.4;54
26.6;22.0;10.4;54
26.6;21.0;10.4;54
26.8;21.0;10.4;54
26.7;21.0;10.4;54
26.7;21.0;10.4;54
26.7;22.0;10.4;54
26.6;21.0;10.4;54
26.7;21.0;10.4;54
26.6;21.0;10.4;54
26.6;21.0;10.4;54
26.6;21.0;10.3;54
26.5;21.0;10.3;54
26.4;21.0;10.3;54
26.5;21.0;10.3;54
26.5;21.0;10.3;54
26.7;21.0;10.3;54
26.5;21.0;10.3;54
26.5;21.0;10.3;54
26.4;21.0;10.2;54
26.5;22.0;10.2;54
26.6;22.0;10.2;54
26.5;21.0;10.2;54
26.4;22.0;10.2;54
26.3;21.0;10.2;54
26.3;22.0;10.2;54
26.3;21.0;10.2;54
26.4;22.0;10.2;54
26.4;21.0;10.2;54
26.2;21.0;10.1;54
26.3;21.0;10.1;54
26.3;21.0;10.1;54
26.3;21.0;10.1;54
26.3;21.0;10.1;54
26.3;22.0;10.1;54
26.2;22.0;10.1;54
26.2;22.0;10.1;54
26.1;22.0;10.1;54
26.2;22.0;10.1;54
26.2;22.0;10;54
26.2;21.0;10;54
26.0;21.0;10;54
26.0;22.0;10;54
26.0;21.0;10;54
25.8;21.0;9.9;54
25.8;21.0;9.9;54
25.8;21.0;9.9;54
25.8;21.0;9.9;54
25.9;21.0;9.9;54
25.9;21.0;9.9;54
25.8;21.0;9.9;54
25.8;21.0;9.9;54
25.7;21.0;9.9;54
25.8;21.0;9.9;54
25.7;21.0;9.8;54
25.8;21.0;9.8;54
25.7;21.0;9.8;54
25.6;21.0;9.8;54
25.6;21.0;9.8;54
25.8;21.0;9.7;54
25.7;21.0;9.7;54
25.7;21.0;9.7;54
25.6;21.0;9.7;54
25.5;22.0;9.7;54
26.2;21.0;9.9;54
26.5;21.0;10.4;54
26.9;21.0;11.1;53
27.2;21.0;11.7;52
27.4;21.0;12.1;52
27.7;21.0;12.4;51
27.8;21.0;12.5;51
27.9;21.0;12.6;51
28.0;21.0;12.7;51
28.0;21.0;12.8;50
28.1;21.0;12.8;50
28.1;21.0;12.9;50
28.2;21.0;13;50
28.4;21.0;13.1;50
28.3;21.0;13.1;50
28.5;21.0;13.1;50
28.5;21.0;13.2;50
28.5;21.0;13.3;50
32.0;17.0;14.7;48
31.4;18.0;14.7;48
31.1;18.0;14.7;48
30.7;18.0;14.7;48
30.6;19.0;14.8;48
30.5;19.0;14.8;48
30.4;19.0;14.8;48
30.4;19.0;14.9;48
30.3;19.0;14.9;48
30.5;19.0;14.9;48
30.4;19.0;14.9;48
30.5;19.0;14.9;48
30.4;19.0;14.9;48
30.5;19.0;15;48
30.5;20.0;15;48
30.5;20.0;15.2;47
30.5;20.0;15.1;47
30.5;20.0;15.1;47
30.7;20.0;15.1;47
30.6;20.0;15.1;47
30.7;20.0;15.1;47
30.6;20.0;15.1;47
30.6;20.0;15.1;47
30.6;20.0;15.2;47
30.6;20.0;15.2;47
30.8;20.0;15.2;47
30.7;20.0;15.2;47
30.7;20.0;15.2;47
30.8;20.0;15.3;47
30.9;20.0;15.3;47
30.8;20.0;15.3;47
30.8;20.0;15.3;47
30.8;20.0;15.3;47
31.0;20.0;15.5;47
31.1;20.0;15.4;47
31.0;20.0;15.4;47
31.0;20.0;15.4;47
31.0;20.0;15.4;47
30.9;20.0;15.3;47
30.9;20.0;15.3;47
30.9;20.0;15.3;47
30.9;20.0;15.3;47
31.0;20.0;15.3;47
30.8;20.0;15.3;47
30.8;20.0;15.3;47
30.8;20.0;15.3;47
31.0;20.0;15.3;46
30.9;20.0;15.3;46
32.7;20.0;15.4;47
31.3;16.0;13.7;45
30.0;17.0;13.5;45
29.3;17.0;13.3;45
28.9;17.0;13.2;46
28.8;18.0;13.1;46
28.7;18.0;12.9;46
28.6;18.0;12.9;46
28.6;18.0;12.8;46
28.5;18.0;12.7;46
28.4;18.0;12.6;46
28.4;18.0;12.5;46
28.2;18.0;12.5;46
28.3;18.0;12.4;46
28.1;18.0;12.3;46
28.2;18.0;12.3;46
28.1;18.0;12.2;46
27.9;18.0;12.1;46
28.0;18.0;12.1;46
27.9;18.0;12;46
27.9;18.0;12;46
27.8;18.0;11.9;46
27.8;18.0;11.9;47
27.7;18.0;11.8;47
27.7;18.0;11.7;47
27.6;18.0;11.7;47
27.5;19.0;11.6;47
27.7;18.0;11.6;47
27.6;19.0;11.5;47
27.4;19.0;11.5;47
27.5;19.0;11.4;47
27.3;19.0;11.4;47
27.5;19.0;11.4;47
27.4;19.0;11.3;47
27.3;19.0;11.3;47
27.4;19.0;11.3;47
27.2;19.0;11.3;47
27.2;19.0;11.2;47
27.1;19.0;11.2;47
27.1;19.0;11.1;47
27.1;19.0;11.1;47
27.0;19.0;11;47
27.2;19.0;11;47
27.0;19.0;11;47
27.0;19.0;11;47
26.9;19.0;10.9;47
26.8;19.0;10.9;47
26.9;19.0;10.9;47
26.9;19.0;10.8;47
26.8;19.0;10.8;47
26.7;19.0;10.7;47
26.6;19.0;10.7;47
26.8;19.0;10.7;47
26.8;19.0;10.7;47
26.5;19.0;10.6;47
26.7;19.0;10.6;47
26.4;19.0;10.5;47
26.3;19.0;10.5;47
26.4;19.0;10.5;47
26.4;19.0;10.4;47
26.3;19.0;10.4;47
26.3;19.0;10.4;47
26.4;19.0;10.3;47
26.3;19.0;10.3;48
26.2;19.0;10.2;48
26.2;19.0;10.1;48
26.3;19.0;10.1;48
26.4;19.0;10.1;48
26.6;19.0;10.4;48
26.7;19.0;10.7;48
27.0;19.0;11.1;47
27.2;19.0;11.4;47
27.3;19.0;11.7;47
27.5;19.0;11.9;47
27.6;19.0;12.1;46
27.7;18.0;12.2;46
27.8;18.0;12.4;46
27.9;19.0;12.4;46
28.1;18.0;12.6;46
28.1;18.0;12.6;46
28.1;18.0;12.7;46
28.2;18.0;12.8;45
28.3;18.0;12.9;45
28.3;19.0;12.9;45
28.5;18.0;13;45
28.5;18.0;13.1;45
28.6;18.0;13.2;45
28.7;18.0;13.2;45
28.8;18.0;13.3;45
28.7;19.0;13.3;45
28.9;18.0;13.4;45
29.0;19.0;13.4;45
29.7;19.0;13.5;45
31.3;16.0;14.4;45
30.7;17.0;14.5;45
30.5;17.0;14.5;45
30.2;17.0;14.5;45
30.4;18.0;14.6;45
30.2;18.0;14.6;45
30.3;18.0;14.6;45
30.3;18.0;14.6;45
30.3;18.0;14.6;45
30.3;18.0;14.6;45
30.4;18.0;14.6;45
30.3;18.0;14.6;45
30.3;18.0;14.6;45
30.4;18.0;14.6;45
30.4;18.0;14.6;45
30.3;18.0;14.6;45
30.3;18.0;14.6;45
30.2;18.0;14.6;45
30.3;18.0;14.6;45
30.4;18.0;14.6;45
30.4;18.0;14.6;45
30.3;18.0;14.7;45
30.3;18.0;14.7;45
30.2;18.0;14.7;45
30.4;18.0;14.7;45
30.4;18.0;14.7;45
30.3;18.0;14.7;45
30.4;18.0;14.7;45
30.3;18.0;14.7;45
30.3;18.0;14.7;45
30.3;18.0;14.7;45
30.4;18.0;14.7;45
30.4;18.0;14.7;45
30.5;18.0;14.7;45
30.4;18.0;14.7;45
30.4;18.0;14.7;45
30.4;18.0;14.7;45
30.3;19.0;14.7;45
30.3;19.0;14.8;45
30.4;19.0;14.7;45
30.3;19.0;14.7;45
30.3;19.0;14.7;45
30.5;19.0;14.7;45
30.4;19.0;14.7;45
30.3;19.0;14.7;45
30.4;19.0;14.7;45
30.4;19.0;14.7;45
30.3;19.0;14.7;45
30.5;19.0;14.7;45
30.3;19.0;14.7;45
30.5;19.0;14.7;45
30.5;19.0;14.7;45
30.5;19.0;14.7;45
30.4;19.0;14.7;45
30.3;19.0;14.7;45
30.4;19.0;14.7;45
30.3;19.0;14.7;45
30.5;19.0;14.7;45
30.4;19.0;14.7;45
30.4;19.0;14.7;45
30.3;19.0;14.7;45
30.4;19.0;14.7;45
30.4;19.0;14.6;45
30.4;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.7;45
30.5;19.0;14.7;46
30.4;19.0;14.7;45
30.5;19.0;14.7;45
30.3;19.0;14.7;45
30.5;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.6;45
30.2;19.0;14.6;45
30.2;19.0;14.6;45
30.2;19.0;14.6;45
30.2;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.6;45
30.4;19.0;14.6;45
30.4;19.0;14.6;45
30.2;19.0;14.6;45
30.3;19.0;14.6;45
30.2;19.0;14.6;45
30.4;19.0;14.6;45
30.3;19.0;14.6;45
30.3;19.0;14.7;45
30.3;19.0;14.7;45
30.5;19.0;14.7;45
